,created_at,text,source,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,country,full_name,Timeline,cleaned_tweet_text,LDA_clean_text,EMPATH_scores,Hesitation,Sorrow,Faith,Contentment,Anticipation,Rage,Vaccine Rollout,Inequities,Health Effects,Misinformation,final_category
29,2020-09-16,"-A vaccine needs to be developed that is safe, effective &amp; trusted. Trump’s mettling with the FDA &amp; Hahn’s willingness has eroded trust significantly.

For every 10% of the population that doesn’t take a vaccine equals another 100,000 deaths. 6/",Twitter for iPhone,273,22,1488,5,United States,"Edina, MN",Before_Sep,vaccine needs developed effective trusted trumps mettling hahns willingness eroded trust significantly every population doesnt vaccine equals another deaths,needs developed effective trusted trumps mettling hahns willingness eroded trust significantly every population doesnt equals another deaths,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.10526315789473684, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Faith
30,2020-09-26,"A new study shows 9% of Americans have been infected with COVID. Despite the fact the Rand Paul believes otherwise, we are no where close to herd immunity. 3/",Twitter for iPhone,254,24,1680,6,United States,"Edina, MN",Before_Sep,study shows americans infected covid despite believes otherwise close immunity,study shows americans infected despite believes otherwise close,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Misinformation
31,2020-09-16,"What about immunity? Young people get old, new people are born, we know immunity isn’t perfect. Those are realities no matter who is president. All the more reason we need both a global AND a national plan.

With Trump we have neither. 21/",Twitter for iPhone,153,7,1047,4,United States,"Edina, MN",Before_Sep,immunity young people people immunity perfect realities matter president reason global national trump neither,young people people perfect realities matter president reason global national trump neither,"{'Hesitation': 0.0, 'Sorrow': 0.07142857142857142, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.07142857142857142, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,Sorrow
32,2020-09-16,6. “LIVE WITH IT”; Through all of this American patience would run out. We would be in official “you just have to live with it” mode. Even as we gradually made gains through vaccines the fires would never be put all the way out. COVID would be pitched as an acceptable risk. 16/,Twitter for iPhone,140,5,982,16,United States,"Edina, MN",Before_Sep,american patience would would official gradually gains vaccines fires would never covid would pitched acceptable,american patience would would official gradually gains fires would never would pitched acceptable,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
33,2020-09-09,"More news on Vaccine trial pause after I get off the air with CNBC Asia. 

Follow if interested.",Twitter for iPhone,179,15,1302,10,United States,"Edina, MN",Before_Sep,vaccine trial pause follow interested,trial pause follow interested,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
34,2020-09-17,"That death rate higher than you thought? Before a vaccine in 1963, 7-8 million kids died from the measles every year. Imagine that?

Start making people nervous about vaccines and that’s 60 years of progress you won’t want to return. And with its rate of spread, it can be fast.6/",Twitter for iPhone,147,3,776,3,United States,"Edina, MN",Before_Sep,death higher thought vaccine million measles every imagine start making people nervous vaccines thats years progress return spread fast6,death higher thought million measles every imagine start making people nervous thats years progress return spread fast6,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.10526315789473684, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,Anticipation
35,2020-09-10,Trust the FDA on a vaccine? I ask 2 former FDA commissioners. https://t.co/QSgFhDSpCH,Twitter for iPhone,133,22,442,2,United States,"Edina, MN",Before_Sep,trust vaccine former commissioners,trust former commissioners,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.25, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Faith
36,2020-09-17,"“So fine, rest of the world, we get it. Now we have 1. But it’s a bad one. It’s really hard.”

“Oh no it’s not hard. Want to see hard? Keep skipping your measles vaccines. That grows about 7 times faster. Vaccines have saved millions of lives. You have to be R&amp;B to be anti-vax”4/",Twitter for iPhone,66,4,637,2,United States,"Edina, MN",Before_Sep,world really skipping measles vaccines grows times faster vaccines saved millions lives rampb antivax4,world really skipping measles grows times faster saved millions lives rampb antivax4,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
37,2020-09-17,"So COVID kills older &amp; sicker people. And it looks like it harms younger people. Few small children die.

But should the president, the FDA, or anyone else shake faith in our vaccine approval process, we will be sorely sorry. These genies can’t be put back in the bottle.7/",Twitter for iPhone,62,2,674,0,United States,"Edina, MN",Before_Sep,covid kills older sicker people looks harms younger people small children president anyone shake faith vaccine approval process sorely sorry genies bottle7,kills older sicker people looks harms younger people small children president anyone shake faith approval process sorely sorry genies bottle7,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.045454545454545456, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Faith
38,2020-09-15,Remember the US has (mistakenly in my view) adopted the “we won’t play with others” on a vaccine strategy. Don’t be surprised if people are wary about our involvement in anything.,Twitter for iPhone,64,2,555,0,United States,"Edina, MN",Before_Sep,remember mistakenly adopted others vaccine strategy surprised people involvement anything,remember mistakenly adopted others strategy surprised people involvement anything,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Misinformation
39,2020-09-10,How will we know if a vaccine is safe to take? Short answer here. Full conversation on the link. https://t.co/QSgFhDSpCH,Twitter for iPhone,109,13,254,2,United States,"Edina, MN",Before_Sep,vaccine short answer conversation,short answer conversation,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
40,2020-09-15,"If it causes a moderate to severe concern in 1/250,000 people but can create significant herd immunity, if 300 million people took a vaccine, 1200 would be expected to have an adverse event.

Since we are losing that many people on many *days*, this would be a reasonable risk.",Twitter for iPhone,44,5,385,2,United States,"Edina, MN",Before_Sep,causes moderate severe concern people create significant immunity million people vaccine would expected adverse event since losing people would reasonable,causes moderate severe concern people create significant million people would expected adverse event since losing people would reasonable,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.05, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,Inequities
41,2020-09-22,"Calm facts. Listen to:
@larrybrilliant
@edyong209 
@michaelmina_lab (testing)
@mtosterholm
@angie_rasmussen (long haulers)
@DrTomFrieden
@DavidAgus (vaccines)
@califf001 (the FDA)

Link: https://t.co/D0qPN6X7tP https://t.co/uiY5VvcAjC",Twitter for iPhone,66,3,261,2,United States,"Edina, MN",Before_Sep,facts listen testing haulers vaccines,facts listen testing haulers,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
42,2020-09-15,"What the NIH should be careful not to do is play into unnecessary vaccine skepticism by understanding that the media
Is covering this very closely and will blow up every utterance. It’s the same problem the WHO had.",Twitter for iPhone,54,2,393,1,United States,"Edina, MN",Before_Sep,careful unnecessary vaccine skepticism understanding media covering closely every utterance problem,careful unnecessary skepticism understanding media covering closely every utterance problem,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.09090909090909091, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,Contentment
43,2020-09-15,It is perilous to watch a trial so closely and reach conclusions about a vaccine based on an individual event like this. It can easily be over-interpreted. And wise that can create needless skepticism in a vaccine.,Twitter for iPhone,39,1,323,1,United States,"Edina, MN",Before_Sep,perilous watch trial closely reach conclusions vaccine based individual event easily overinterpreted create needless skepticism vaccine,perilous watch trial closely reach conclusions based individual event easily overinterpreted create needless skepticism,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
44,2020-09-10,"The CEO of @AstraZeneca held a PRIVATE conference call with investors to discuss the situation.

While not the MOST important thing, this is bad. They have to do better.",Twitter for iPhone,43,3,284,5,United States,"Edina, MN",Before_Sep,private conference investors discuss situation important thing better,private conference investors discuss situation important thing better,"{'Hesitation': 0.125, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hesitation
45,2020-09-15,Media coverage can inflate people’s concerns the same way it over inflated a vaccines promise every day there is not an adverse event.,Twitter for iPhone,30,3,288,0,United States,"Edina, MN",Before_Sep,media coverage inflate peoples concerns inflated vaccines promise every adverse event,media coverage inflate peoples concerns inflated promise every adverse event,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
46,2020-09-15,"The UK believes this event was unrelated to the trial but not enough has been disclosed about it yet.

Even if adverse events occur, if they are rare or minor, they should not limit the promise of the vaccine.",Twitter for iPhone,31,2,328,0,United States,"Edina, MN",Before_Sep,believes event unrelated trial enough disclosed adverse events occur minor limit promise vaccine,believes event unrelated trial enough disclosed adverse events occur minor limit promise,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.07692307692307693, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,Contentment
47,2020-09-10,"The FDA and a vaccine.

FDA career leaders speak. Their view of their role in this statement as their Agency is politicized by their bosses. These are very good people.

And link to hearing @califf001 &amp; Mark McClellan take on the same topic here:

https://t.co/PaVvLsUgrL https://t.co/NkEBevolc7",Twitter for iPhone,67,7,176,1,United States,"Edina, MN",Before_Sep,vaccine career leaders speak statement agency politicized bosses people hearing mcclellan topic,career leaders speak statement agency politicized bosses people hearing mcclellan topic,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
48,2020-09-11,We all wish we could say we have become a better since 9/11 and learned lessons that would have unified us and tied us to others around the world have long known they are not immune from these events.,Twitter for iPhone,20,1,258,0,United States,"Edina, MN",Before_Sep,could become better since learned lessons would unified others around world known immune events,could become better since learned lessons would unified others around world known events,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
49,2020-09-10,"However many trials— more than half— don’t make it through Phase 3.

There are other leading candidates— Pfizer and Moderna to name 2.",Twitter for iPhone,14,5,210,0,United States,"Edina, MN",Before_Sep,however trials phase leading candidates pfizer moderna,however trials phase leading candidates,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.14285714285714285, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,Anticipation
50,2020-09-10,"Unclear if it’s related to the vaccine or independent. It is confirmed that the woman was taking the vaccine and not a placebo.

Even if it turns out to be related, it may be minor enough or rare enough to continue with the trial.",Twitter for iPhone,6,4,192,0,United States,"Edina, MN",Before_Sep,unclear related vaccine independent confirmed woman taking vaccine placebo turns related minor enough enough continue trial,unclear related independent confirmed woman taking placebo turns related minor enough enough continue trial,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.125, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,Contentment
51,2020-09-17,"I volunteered for the vaccine trials for Covid-19, held here at Sherman Oaks Medical. The vaccine was created in Russia.

I got my first shot yesterday at 1PM and I wanted to let you know that it’s safe, with иo side effects whatsoeveя, and that I feelshκι χoρoshό я чувствую себ",Twitter for iPhone,937,46,6435,38,United States,"Downey, CA",Before_Sep,volunteered vaccine trials covid19 sherman medical vaccine created russia first yesterday wanted effects whatsoeve feelsh,volunteered trials covid19 sherman medical created russia first yesterday wanted effects whatsoeve feelsh,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.06666666666666667, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,Contentment
52,2020-09-08,Trump just said Biden and Harris are spreading anti-vaccine conspiracy theories,Twitter for iPhone,1131,253,7342,111,United States,"Winston-Salem, NC",Before_Sep,trump biden harris spreading antivaccine conspiracy theories,trump biden harris spreading antivaccine conspiracy theories,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.2857142857142857}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,Misinformation
53,2020-09-16,"“I trust vaccines, I trust scientists, I don’t trust Donald Trump.” @JoeBiden   
Who agrees with Joe? 🤚",Twitter for iPhone,942,238,4781,118,United States,"Cliffside Park, NJ",Before_Sep,trust vaccines trust scientists trust donald trump agrees,trust trust scientists trust donald trump agrees,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.375, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Faith
54,2020-09-26,"Honored to be part of two studies published in Science with J-L Casanova, Helen Su and colleagues from Brescia, Monza and Pavia in Italy, and the COVID-HGE international consortium. Type I IFN are key against SARS-CoV-2!",Twitter for iPhone,11,5,76,0,United States,"Bethesda, MD",Before_Sep,honored studies published science casanova helen colleagues brescia monza pavia italy covidhge international consortium sarscov2,honored studies published science casanova helen colleagues brescia monza pavia italy covidhge international consortium sarscov2,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.06666666666666667, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,Contentment
55,2020-09-29,Must read thread by @jenna_patt: ⚠️ Scary reality: The results of this election will decide whether Americans will even have access to COVID-19 vaccines. I’ve spent years researching vaccines and global health and of all the...… https://t.co/0NIwkxZa1U,Twitter for Android,0,0,0,0,United States,"Bethesda, MD",Before_Sep,thread scary reality results election decide whether americans access covid19 vaccines spent years researching vaccines global health,thread scary reality results election decide whether americans access covid19 spent years researching global health,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
56,2020-09-08,Our work on SARS-CoV-2 antigen detection is now published in Clinical Chemistry! We show ultrasensitive detection of viral antigens in COVID19 patient plasma and their association with immunoglobulin production and disease severity.  @maley_am https://t.co/yr6f9z6q58,Twitter for iPhone,10,1,27,3,United States,"Lake Barcroft, VA",Before_Sep,sarscov2 antigen detection published clinical chemistry ultrasensitive detection viral antigens covid19 patient plasma association immunoglobulin production disease severity,sarscov2 antigen detection published clinical chemistry ultrasensitive detection viral antigens covid19 patient plasma association immunoglobulin production disease severity,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.05555555555555555, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.05555555555555555}",0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,Vaccine Rollout
57,2020-09-17,"On Rachael Maddow, experts estimate 6 million Americans must die to achieve “herd immunity.” An American Holocaust #rachaelMaddow",Twitter for iPhone,1315,106,2716,102,United States,"Towson, MD",Before_Sep,rachael maddow experts estimate million americans achieve immunity american holocaust rachaelmaddow,rachael maddow experts estimate million americans achieve american holocaust rachaelmaddow,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.09090909090909091, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Faith
58,2020-09-16,Trump just said the solution to Covid is “herd mentality.” He probably meant herd immunity. Either this one more example of his rapidly ensuing dementia or it was a Freudian slip. Herd mentality is Trump’s solution to democracy,Twitter for iPhone,239,27,914,5,United States,"Towson, MD",Before_Sep,trump solution covid mentality probably meant immunity either example rapidly ensuing dementia freudian mentality trumps solution democracy,trump solution mentality probably meant either example rapidly ensuing dementia freudian mentality trumps solution democracy,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.058823529411764705, 'Contentment': 0.058823529411764705, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.058823529411764705, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,Inequities
59,2020-09-16,“Herd mentality” is what Trump has done to the GOP. “Herd immunity” is what he wants to do to all of us—@ResisterSis1,Twitter for iPhone,206,12,740,5,United States,"Towson, MD",Before_Sep,mentality trump immunity wants,mentality trump wants,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
60,2020-09-10,Nashville's VUMC on forefront of studies for promising COVID-19 vaccines https://t.co/jy4b6Cm6qT @VUMC_ID @VUMC_Insights @vumcpeds,Twitter for iPhone,5,0,24,0,United States,"Nashville, TN",Before_Sep,nashvilles forefront studies promising covid19 vaccines,nashvilles forefront studies promising covid19,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
